ItemSetID,INVOICE_NO,ITEM_ID
33139,W016074738,15376021
33140,W016074740,2207444|3218378|4110588
33141,W016074741,3222244
33142,W016074743,150314
33143,W016074748,2191799
33144,W016074749,7307592
33145,W016074752,12653589|14699024
33146,W016074753,12948587|3323724
33147,W016074754,3216869
33148,W016074759,138391|138636|148644|148965|149905|149966|15485997|15485998|15486000|3842650|88065|88224|88276
33149,W016074764,2208217
33150,W016074765,3389984
33151,W016074766,3335773
33152,W016074769,3396204
33153,W016074778,15322976
33154,W016074779,14789188
33155,W016074780,2206461
33156,W016074781,135529|14269903|14273725|14803912|14866009|15138039|232047|2881071
33157,W016074784,3241697
33158,W016074792,15052875
33159,W016074796,2207747
33160,W016074797,2901150
33161,W016074798,3404534
33162,W016074799,2901150
33163,W016074800,11440587
33164,W016074801,14864892
33165,W016074802,14909080
33166,W016074803,132412
33167,W016074804,3216411
33168,W016074805,14771957
33169,W016074806,14873879
33170,W016074807,3179716
33171,W016074808,3178244
33172,W016074809,3143115
33173,W016074810,136506
33174,W016074811,3432077
33175,W016074812,133403|133406
33176,W016074813,3298702
33177,W016074814,14859901
33178,W016074815,3307432
33179,W016074816,145442
33180,W016074817,151430
33181,W016074818,148597
33182,W016074819,2205669
33183,W016074820,3332528
33184,W016074821,4361591
33185,W016074822,3249501
33186,W016074823,231434
33187,W016074824,2206178
33188,W016074825,15424964
33189,W016074826,142648
33190,W016074827,141655
33191,W016074828,1698
33192,W016074829,3154456
33193,W016074830,1645786
33194,W016074831,1645786
33195,W016074832,3308949|3843371
33196,W016074833,2206371
33197,W016074834,3434778
33198,W016074835,134752
33199,W016074836,134752
33200,W016074837,4263596
33201,W016074838,3328322
33202,W016074839,3322925
33203,W016074840,1751787
33204,W016074849,8027598
33205,W016074850,14888074
33206,W016074851,87998
33207,W016074852,3312988
33208,W016074853,3311298
33209,W016074854,4387620
33210,W016074855,201112
33211,W016074856,148480
33212,W016074857,14860891
33213,W016074858,15017950
33214,W016074859,2208227
33215,W016074860,4499590
33216,W016074861,23004
33217,W016074862,134753
33218,W016074863,3182580
33219,W016074864,3395920
33220,W016074865,15238208
33221,W016074866,3306621
33222,W016074867,14733918
33223,W016074868,3344588
33224,W016074869,3344588
33225,W016074870,15585088|3372405
33226,W016074871,3431222
33227,W016074872,8027598
33228,W016074873,9999587
33229,W016074874,5692588
33230,W016074875,3312991
33231,W016074876,87934
33232,W016074877,3224349
33233,W016074878,2749085|3297022|3423431|3423544
33234,W016074879,70589
33235,W016074880,3307315
33236,W016074881,3219469
33237,W016074882,107038
33238,W016074883,3310241
33239,W016074884,141436|149353|2901150|3843079|686461
33240,W016074885,117893|118003|2678023|3337777
33241,W016074886,116216
33242,W016074887,2207299
33243,W016074888,148554|3783482
33244,W016074889,1639795
33245,W016074890,1707
33246,W016074891,135115|135528
33247,W016074892,231070
33248,W016074893,129592
33249,W016074894,14860892
33250,W016074895,129223
33251,W016074896,70419
33252,W016074897,150207
33253,W016074898,88623
33254,W016074899,140896
33255,W016074900,118433
33256,W016074901,3400156|3404646
33257,W016074902,3182580
33258,W016074903,133405
33259,W016074904,3899588
33260,W016074905,1007631
33261,W016074906,15514977
33262,W016074907,128990
33263,W016074908,87496
33264,W016074909,3310241
33265,W016074911,1697
33266,W016074912,1730
33267,W016074913,2079816
33268,W016074914,2208227
33269,W016074915,3806642
33270,W016074916,135828
33271,W016074917,2466042
33272,W016074918,133271|13714596
33273,W016074919,3328532
33274,W016074920,14690948
33275,W016074921,14711018
33276,W016074922,1205730|131237|14846443|14848908|14972284|2205619|2207964|2208217|2208219|2208221|3098076|3124109|3183220|3365332|951641
33277,W016074923,3328532
33278,W016074924,3434775
33279,W016074925,15286967
33280,W016074926,135836
33281,W016074927,3222210
33282,W016074928,3222210
33283,W016074929,3222210
33284,W016074930,3222210
33285,W016074931,1871786
33286,W016074932,14683901
33287,W016074933,15231988
33288,W016074934,3222210
33289,W016074935,14889870
33290,W016074936,70509
33291,W016074937,70509
33292,W016074938,2555016
33293,W016074939,14683901
33294,W016074940,135742
33295,W016074941,135516
33296,W016074942,136025
33297,W016074943,1696
33298,W016074944,744486
33299,W016074945,135935
33300,W016074946,1708
33301,W016074947,8658587
33302,W016074948,3201288
33303,W016074949,3201288
33304,W016074950,3398444
33305,W016074951,2101806
33306,W016074952,3434775
33307,W016074953,14935073
33308,W016074954,14933001
33309,W016074955,14934200
33310,W016074956,15035970
33311,W016074957,128862
33312,W016074958,151832
33313,W016074959,3324971
33314,W016074960,15387033
33315,W016074961,14512063
33316,W016074962,15018028|15022057|15022058|15022061|15022062|15024903|15026948
33317,W016074967,142995
33318,W016074968,138932
33319,W016074969,138932
33320,W016074970,3399407
33321,W016074971,3417486
33322,W016074972,3201288
33323,W016074973,14717883
33324,W016074974,14717883
33325,W016074975,14717883
33326,W016074976,3335070
33327,W016074977,133831
33328,W016074978,136031
33329,W016074979,1985
33330,W016074980,3418425
33331,W016074981,3431676
33332,W016074982,148665
33333,W016074983,138926
33334,W016074984,3344795
33335,W016074985,174136
33336,W016074986,3394343
33337,W016074987,3322478
33338,W016074988,231425
33339,W016074989,3417486
33340,W016074990,3201288
33341,W016074991,3201288
33342,W016074992,3247025
33343,W016074993,14683901
33344,W016074994,14683901
33345,W016074995,14683901
33346,W016074996,14717883
33347,W016074997,14717883
33348,W016074998,3431676
33349,W016074999,149991
33350,W016075000,3307260
33351,W016075001,174136
33352,W016075002,149674
33353,W016075003,231425
33354,W016075004,150118
33355,W016075005,3400791
33356,W016075006,3417486
33357,W016075007,3417486
33358,W016075008,3417486
33359,W016075009,14683901
33360,W016075010,14683901
33361,W016075011,14683901
33362,W016075012,3316107
33363,W016075013,3250518
33364,W016075014,3222210
33365,W016075015,3245765
33366,W016075016,3245765
33367,W016075017,174136
33368,W016075018,174136
33369,W016075019,3250518
33370,W016075020,14918968
33371,W016075022,3434989
33372,W016075023,3394343
33373,W016075024,174136
33374,W016075025,3250518
33375,W016075026,14948877
33376,W016075027,3060077
33377,W016075028,2165800|70511
33378,W016075029,3206160
33379,W016075030,2760069
33380,W016075031,134768|26001
33381,W016075032,3250518
33382,W016075033,11928587
33383,W016075034,2914124
33384,W016075035,205235
33385,W016075036,1301771
33386,W016075037,3206160
33387,W016075038,126538|126542|2602032
33388,W016075039,1756
33389,W016075040,15444123
33390,W016075041,3557591
33391,W016075042,133982|224535|2389014|3222224|3332809
33392,W016075043,126655|2602032
33393,W016075044,14500775
33394,W016075045,131254|3395389
33395,W016075046,70438
33396,W016075047,3190220|3217384|70448
33397,W016075048,3317673
33398,W016075049,1619789
33399,W016075050,3238644
33400,W016075052,3204325
33401,W016075053,3245258
33402,W016075054,6358587
33403,W016075055,6360587
33404,W016075056,15058943
33405,W016075057,15501963
33406,W016075058,14692732
33407,W016075059,14926892|3241697
33408,W016075060,15108016
33409,W016075061,14695760
33410,W016075062,3224436
33411,W016075065,143591|2209236
33412,W016075066,1031662|11596589|12990587|134769|134853|134854|134859|134862|134867|134906|134954|135356|135492|135503|135563|135789|135819|135820|135821|135824|14250606|1433813|15021876|1697|1698|1698791|1755|2206869|232022|2481016|26001|2926068|3000071|3216486|3224887|3245378|3245629|3249419|3315585|3316309|3316310|3318349|3327514|3336149|3342484|3411261|4596587|70127|70128|70298|70449|70450|70509|87118|87120|87950|88411|88443|88447|88475|88480|88622|88623|88676
33413,W016075067,134769|134856|135124|135161|135262|135436|135469|135470|135492|135493|135510|136204|1433804|183048|2902131|3308868|3336149|620412|70128|70509|7068592|87950|87951|881629|88411|88443|88446|88475|88623|88676|9544596
33414,W016075068,3206599
33415,W016075069,134508|135734|1696|1698|1707|2263035|3249418|3308868|3312684|3328450|70448|70509|72524|87120|88443|88623
33416,W016075070,14934395|15307029|1779789|3800587
33417,W016075071,14681017
33418,W016075072,134856|134870|135383|135491|135493|135495|135505|135507|135515|135563|13997590|14773983|15021876|15058010|1748|1755|232058|3365098|70126|70127|70128|88301|88411|88475|88622|88623|88675|88676
33419,W016075073,135384|1748|3249375|70274
33420,W016075074,132948|134716|135177|135251|135492|135495|135505|135734|135824|144373|15021864|15021876|1698|1698791|2206760|23004|232058|2579017|3179259|3205748|3236335|3243525|3249376|3249494|3296437|3318349|3326167|3336149|3372385|3403907|70127|70128|70448|70509|77029|87118|87120|8712587|87950|87951|88411|88443|88445|88446|88623|88624
33421,W016075076,14988163
33422,W016075077,6971590
33423,W016075078,5294587
33424,W016075079,14386755|3196276
33425,W016075082,3298016
33426,W016075083,3313535
33427,W016075085,3395365
33428,W016075086,3395365
33429,W016075087,14329763|1699|3316947|70415
33430,W016075088,1699
33431,W016075089,70415
33432,W016075090,3249508|3326430
33433,W016075091,3335073
33434,W016075092,70415
33435,W016075093,14475767|14683727|2208227|2730037
33436,W016075094,3248338
33437,W016075095,3306718
33438,W016075096,3434870
33439,W016075097,2781072
33440,W016075098,3313535
33441,W016075099,49046
33442,W016075106,3313963
33443,W016075107,3313963
33444,W016075108,3313535
33445,W016075109,3250518
33446,W016075110,3313963
33447,W016075111,146792
33448,W016075114,6971590
33449,W016075115,6971590
33450,W016075116,6971590
33451,W016075118,148732
33452,W016075119,3344795
33453,W016075120,3344795
33454,W016075121,3344795
33455,W016075122,6971591
33456,W016075123,6971591
33457,W016075124,6971591
33458,W016075125,3344795
33459,W016075126,3417486
33460,W016075127,3417486
33461,W016075128,3190280
33462,W016075129,3313963
33463,W016075130,134625
33464,W016075131,15205957
33465,W016075133,142996|149674|150057|3224749|87141|88224
33466,W016075134,2070789
33467,W016075135,3313535
33468,W016075136,14683901
33469,W016075137,94007
33470,W016075138,117678|2205101|2207316|232184
33471,W016075139,3396461
33472,W016075140,15018891
33473,W016075141,3721607
33474,W016075142,15073913
33475,W016075143,14511741
33476,W016075144,3313963
33477,W016075145,15624977
33478,W016075147,15204972
33479,W016075148,15194966
33480,W016075155,15194966
33481,W016075156,3394343
33482,W016075157,15388120
33483,W016075158,13093588
33484,W016075159,13093588
33485,W016075160,13093588
33486,W016075161,13718590
33487,W016075162,15457062
33488,W016075163,134368
33489,W016075164,3420551
33490,W016075166,6971591
33491,W016075167,6971591
33492,W016075168,6971590
33493,W016075169,4230606
33494,W016075170,4230606
33495,W016075171,4230606
33496,W016075172,15447992
33497,W016075173,15028927|15192203|15205962|1865805|3249185
33498,W016075174,3124107
33499,W016075175,3573587
33500,W016075176,14900417
33501,W016075177,3388967
33502,W016075178,70509
33503,W016075180,117289
33504,W016075181,2777082
33505,W016075182,3326591
33506,W016075183,3190284
33507,W016075184,135935
33508,W016075185,1103743|14689808|3200399|3218378|3326272|3432077
33509,W016075186,1666801
33510,W016075187,1982790
33511,W016075188,1744786
33512,W016075192,147245
33513,W016075193,2176809
33514,W016075194,136385|146722|147245|149353|3721813|686461
33515,W016075195,133563
33516,W016075196,3221299
33517,W016075197,2777082
33518,W016075198,3328254
33519,W016075199,135935
33520,W016075200,3246692
33521,W016075201,3323806
33522,W016075202,15053857
33523,W016075204,15372098
33524,W016075205,3395737
33525,W016075206,2208102
33526,W016075207,1699
33527,W016075208,5803601
33528,W016075209,2242960
33529,W016075210,3205203
33530,W016075211,3196319
33531,W016075212,2208102
33532,W016075213,3196319
33533,W016075214,124043
33534,W016075215,26001
33535,W016075216,70509
33536,W016075217,1699
33537,W016075218,2981089
33538,W016075219,2206079
33539,W016075220,3328644
33540,W016075221,3206107
33541,W016075222,3328376
33542,W016075223,3243255
33543,W016075224,14272724
33544,W016075226,126597
33545,W016075227,126597
33546,W016075235,139134|149147|1661785
33547,W016075236,14884861
33548,W016075237,107043|112063|126638|134546|3307839|3332885|3771298
33549,W016075238,135344
33550,W016075239,1696
33551,W016075240,14272724
33552,W016075242,15065876
33553,W016075243,2206869
33554,W016075244,2209376
33555,W016075245,3328644
33556,W016075246,14884861
33557,W016075247,3323714
33558,W016075248,23004
33559,W016075249,5803601
33560,W016075250,150002
33561,W016075251,3313963
33562,W016075252,15065876
33563,W016075253,15065876
33564,W016075254,2208102
33565,W016075255,2749085|3191384|3782948
33566,W016075256,3206107
33567,W016075257,3328644
33568,W016075258,3296877
33569,W016075259,3296877
33570,W016075260,2207538
33571,W016075261,3368734
33572,W016075262,2205965|2205966
33573,W016075263,2208085
33574,W016075264,2208085
33575,W016075265,3529049
33576,W016075266,2205589
33577,W016075267,142715
33578,W016075268,135382|14984905|2205125|2771081|3328493|3328653|3387057|87944|9279587
33579,W016075269,10872587
33580,W016075270,2205615
33581,W016075271,134593
33582,W016075272,2207575
33583,W016075273,3326963
33584,W016075274,2205633|2208085
33585,W016075275,2205705
33586,W016075276,2205701
33587,W016075277,126824|134615|148932|1698|1748|3249343|3249508|3366182|70064
33588,W016075293,3207300
33589,W016075294,2208850
33590,W016075295,2981089
33591,W016075296,2208175
33592,W016075297,3176315
33593,W016075298,2205334
33594,W016075299,3304942
33595,W016075304,3024111|3242194
33596,W016075305,1426783|2208085
33597,W016075306,132195
33598,W016075307,135742
33599,W016075308,4265688
33600,W016075309,125760|14836857|149950|2205227|3369857
33601,W016075310,118330|2078835
33602,W016075311,118330|2078835
33603,W016075312,219667
33604,W016075313,14341749
33605,W016075316,2207949
33606,W016075317,2205633
33607,W016075318,2208436
33608,W016075319,134590
33609,W016075320,3394355
33610,W016075321,225538
33611,W016075322,3249375
33612,W016075323,1358776
33613,W016075324,135163
33614,W016075325,3243634
33615,W016075326,15300000
33616,W016075327,3206107
33617,W016075328,3656589
33618,W016075329,3204325
33619,W016075330,3204325
33620,W016075331,137743|142674
33621,W016075332,12536587
33622,W016075333,15415028
33623,W016075334,15415028
33624,W016075337,126542
33625,W016075338,70148
33626,W016075339,49046
33627,W016075340,15022233
33628,W016075341,2208232
33629,W016075342,15064984
33630,W016075343,3420418
33631,W016075344,70509
33632,W016075345,1699
33633,W016075346,2750079
33634,W016075347,107038
33635,W016075351,1697
33636,W016075352,3222306
33637,W016075353,70057
33638,W016075354,2750079
33639,W016075355,126542
33640,W016075358,3207586|3340148|5444589|5552588
33641,W016075359,14828309
33642,W016075360,3224804
33643,W016075361,3224804
33644,W016075362,126170
33645,W016075363,3318039
33646,W016075364,2206330
33647,W016075365,70072
33648,W016075366,70589
33649,W016075367,70415
33650,W016075368,135159
33651,W016075371,70040
33652,W016075372,142917
33653,W016075374,131624
33654,W016075375,14813128
33655,W016075376,2737039
33656,W016075377,230923
33657,W016075378,131624
33658,W016075379,3223080
33659,W016075380,126979
33660,W016075381,219605
33661,W016075382,3335077|3365271|70449|7292587
33662,W016075385,3206663
33663,W016075388,14840979
33664,W016075389,161057
33665,W016075390,14475742
33666,W016075391,70589
33667,W016075392,70068
33668,W016075393,130736
33669,W016075394,87496
33670,W016075395,1632793
33671,W016075396,11455596
33672,W016075397,2208434
33673,W016075398,2207948
33674,W016075399,2208085
33675,W016075400,2205907|2205967
33676,W016075401,70068
33677,W016075402,15296076
33678,W016075403,2712067
33679,W016075404,3336985
33680,W016075405,4257621|70589
33681,W016075406,2781072
33682,W016075407,129462
33683,W016075408,3179361
33684,W016075411,133279
33685,W016075419,953637
33686,W016075420,149065
33687,W016075421,138043
33688,W016075422,126678
33689,W016075423,2166797
33690,W016075424,135227
33691,W016075425,135835
33692,W016075426,135826
33693,W016075427,88477
33694,W016075428,133982
33695,W016075429,14856039
33696,W016075430,3206405
33697,W016075431,219755
33698,W016075432,134210
33699,W016075433,3328844
33700,W016075434,3249411
33701,W016075435,70509
33702,W016075436,225538
33703,W016075437,225538
33704,W016075438,14989875
33705,W016075439,130138
33706,W016075440,3730590
33707,W016075441,3340230
33708,W016075443,136411
33709,W016075444,87991
33710,W016075445,2544036
33711,W016075446,149069
33712,W016075447,130150
33713,W016075448,3249401
33714,W016075449,3391297
33715,W016075451,3306718
33716,W016075452,3306718
33717,W016075453,3423524
33718,W016075454,150732
33719,W016075455,149110
33720,W016075456,140602
33721,W016075457,14185639
33722,W016075458,3328499
33723,W016075459,1301771
33724,W016075460,15457060
33725,W016075461,135777
33726,W016075462,1628794
33727,W016075464,3223101
33728,W016075465,3406492
33729,W016075466,143539
33730,W016075467,148826
33731,W016075468,150848
33732,W016075469,129397
33733,W016075470,148761
33734,W016075471,114029
33735,W016075472,129397
33736,W016075473,130138
33737,W016075474,149534
33738,W016075475,149522
33739,W016075476,130138
33740,W016075477,2056791
33741,W016075478,5552588
33742,W016075479,1708
33743,W016075480,3337359
33744,W016075481,3308975
33745,W016075482,114029
33746,W016075483,3434872
33747,W016075484,2209313|3220316
33748,W016075485,3298615
33749,W016075486,14533730
33750,W016075487,15002829
33751,W016075488,2205340
33752,W016075489,2428050
33753,W016075490,3365254
33754,W016075491,14281747|145587|14695926|1515790|2209317|3168103|3250153|3338214|3343150
33755,W016075492,150758
33756,W016075493,2208230|3394916
33757,W016075494,215535
33758,W016075495,231539|3249444
33759,W016075497,14989116
33760,W016075498,14733918|15029906|7858614
33761,W016075499,126597
33762,W016075500,3306666
33763,W016075501,3182360
33764,W016075502,1538788
33765,W016075503,1303761|2207397|3182520
33766,W016075504,26001
33767,W016075505,3241455
33768,W016075506,3318766
33769,W016075507,2208400
33770,W016075508,3223259
33771,W016075509,135745
33772,W016075510,2643018|3252248|566386|643429
33773,W016075511,227540|2810084|3326064
33774,W016075512,11166588|118134|133393
33775,W016075513,134587
33776,W016075514,3218378|3302908
33777,W016075515,1665826
33778,W016075516,3517587
33779,W016075517,129060
33780,W016075518,3401232|4256587|6251591
33781,W016075519,3341391
33782,W016075520,2208235|3442552
33783,W016075521,2205700|2206059
33784,W016075522,2206121|2206128|2242976
33785,W016075523,14197654|3401232
33786,W016075524,6251591
33787,W016075527,14393751
33788,W016075528,3311035
33789,W016075529,3190669
33790,W016075530,14386765|14550815|3166141
33791,W016075531,3241823
33792,W016075532,118080
33793,W016075533,3420394
33794,W016075534,1668786
33795,W016075535,2116800|3424362|3728587
33796,W016075536,2243170
33797,W016075537,116441
33798,W016075538,744496
33799,W016075539,744496
33800,W016075540,1426786|15017950|3807076
33801,W016075541,14830146|14841287|3383939|3418461
33802,W016075542,118379
33803,W016075543,116867
33804,W016075544,2116800|3423571|3722546
33805,W016075545,116821|117893|118003|2678023
33806,W016075546,3241823
33807,W016075547,139010|139020|141982|142621|146817|148989|149184|3423442
33808,W016075548,3429573
33809,W016075549,136281
33810,W016075550,14935988
33811,W016075551,14935988
33812,W016075552,14935988
33813,W016075553,150207|3865822
33814,W016075554,135935|1708
33815,W016075555,135553|88518
33816,W016075556,70447
33817,W016075557,134739|23004|88477
33818,W016075558,117795|139010|3249513
33819,W016075559,135451|3154456
33820,W016075560,3396202
33821,W016075561,70509
33822,W016075562,146852
33823,W016075563,126170|1342778|150106|3241504|420337
33824,W016075564,14924049
33825,W016075565,88176
33826,W016075566,88061
33827,W016075567,150451
33828,W016075568,141629|148717
33829,W016075569,14789831
33830,W016075570,3430353
33831,W016075571,3423538
33832,W016075572,112063|3179440
33833,W016075573,128883
33834,W016075574,126438
33835,W016075575,135451|135528|3154456|70128
33836,W016075576,148989|149708|149764
33837,W016075577,2057816
33838,W016075578,14753939|2466095
33839,W016075579,3430407
33840,W016075580,139012|143747|3771303|3865912
33841,W016075583,14771849|3206565
33842,W016075584,3008093
33843,W016075585,139020|143089|88385
33844,W016075586,138258|143805|148885
33845,W016075587,143062|1987|70374|87496
33846,W016075588,3430353
33847,W016075589,151235
33848,W016075592,143070
33849,W016075593,139199|152529|2207073
33850,W016075594,126591|128983|3188486|70589
33851,W016075595,1885797
33852,W016075596,116507|3338607
33853,W016075600,3421239
33854,W016075601,142377|3216156|3325623
33855,W016075602,148741|151832
33856,W016075603,3301802|927643
33857,W016075604,125765|126597|149778|2859072
33858,W016075605,129065
33859,W016075606,129065
33860,W016075607,231075
33861,W016075608,138696|1661785|3843079
33862,W016075609,150104|3216297|3420393
33863,W016075610,140244|141027|147445|3424362
33864,W016075612,156065|193501
33865,W016075613,143536
33866,W016075614,135517
33867,W016075616,88411
33868,W016075617,3195173|3418641|88176
33869,W016075618,3167127
33870,W016075619,3335078
33871,W016075620,3221401
33872,W016075621,15452100
33873,W016075622,135517
33874,W016075623,1749
33875,W016075624,3183247
33876,W016075628,149236|3431192
33877,W016075632,10329587|126591|126991|134710|135566|135641|14274726|14378739|14655736|14771957|15390997|160048|225584|2937075|3306651|3328493|3372519|3866128|6667587|70064|87991
33878,W016075633,3249506
33879,W016075634,3249955
33880,W016075635,88224
33881,W016075636,49046
33882,W016075639,2906087
33883,W016075640,193501|3338607
33884,W016075642,141293
33885,W016075643,3390753|3399233
33886,W016075644,135553
33887,W016075645,3313274
33888,W016075646,87496
33889,W016075647,3313274
33890,W016075648,3313274
33891,W016075649,133449|3296739|3338027|757485
33892,W016075650,88411
33893,W016075651,2209921
33894,W016075652,2209921
33895,W016075653,892629
33896,W016075654,7307592
33897,W016075655,70349
33898,W016075656,128990
33899,W016075657,129216
33900,W016075658,150214
33901,W016075659,3321334
33902,W016075660,3749942
33903,W016075661,3806981
33904,W016075662,2634015
33905,W016075663,2634015
33906,W016075665,141897
33907,W016075666,126690
33908,W016075667,3304928
33909,W016075669,3423637
33910,W016075670,15228093
33911,W016075671,3180438
33912,W016075672,1747
33913,W016075673,1747
33914,W016075674,1747
33915,W016075675,87947
33916,W016075676,14753948
33917,W016075677,2208442
33918,W016075678,2205561
33919,W016075679,1746
33920,W016075680,87120
33921,W016075681,4598587
33922,W016075682,9586588
33923,W016075683,3083071|3413351
33924,W016075684,140985
33925,W016075687,130439|132982|143005|3189373|3324827|3396061|87991|88005
33926,W016075689,9426591
33927,W016075690,9426591
33928,W016075691,135177
33929,W016075692,14905976|1699|2166797|3247390
33930,W016075696,15187191|3099074
33931,W016075701,135056|3424487
33932,W016075703,105137|12295589|135251|135493|14382783|2206870|3249375|3249376|3328555|3328643|3328646|3328653|3328656|3335059|3399386|70271|70298|7103588|88675
33933,W016075705,26001
33934,W016075708,134701|134767|135343|135383|135384|135739|135789|135973|135983|15007886|1697|1698|1699|1707|1708|1746|2208881|23004|26001|3093074|3206107|3241825|3312680|3317335|3397576|629430|70126|70127|70128|70449|70509|70511|721461|87947|88410|88411|88443|88444|88475|88480
33935,W016075710,3216732
33936,W016075711,3423482
33937,W016075712,88411
33938,W016075713,14476736
33939,W016075714,3341729
33940,W016075715,14951902
33941,W016075716,10043587|15108016|15423088|3243525|3297262|3339773
33942,W016075717,3551587
33943,W016075718,151832
33944,W016075719,2205615|225569
33945,W016075720,2208850
33946,W016075721,118330
33947,W016075722,139131|1661785|3297401
33948,W016075723,1103754
33949,W016075724,2208849
33950,W016075725,137750|151235
33951,W016075726,99016
33952,W016075727,129216
33953,W016075728,141075
33954,W016075731,15225082
33955,W016075732,14639727
33956,W016075733,3207587
33957,W016075734,15055949
33958,W016075735,3310728|3324746|3324747
33959,W016075736,3431285
33960,W016075737,134202
33961,W016075738,14476736
33962,W016075739,149852
33963,W016075740,3249505
33964,W016075741,117101|1681790
33965,W016075742,2204823
33966,W016075743,14789709
33967,W016075744,3241504|87120
33968,W016075745,3320711
33969,W016075746,14960954
33970,W016075754,3328751
33971,W016075755,149791|3326432
33972,W016075756,15172985
33973,W016075757,2397017|6164588|951641
33974,W016075758,148644|149852|3420418
33975,W016075759,150466
33976,W016075760,3180344
33977,W016075761,2515025
33978,W016075762,14782012
33979,W016075763,4231589
33980,W016075764,15509966
33981,W016075765,11291587|2191799|2205584|2205958|2263011|3178205|3317673|3390120|885654
33982,W016075766,3335515
33983,W016075767,14915918
33984,W016075768,3249325
33985,W016075769,3184581
33986,W016075770,3239479
33987,W016075771,70509
33988,W016075772,133355
33989,W016075773,1698|3249501
33990,W016075774,70298
33991,W016075775,141024
33992,W016075776,15149050
33993,W016075777,3404507
33994,W016075778,142658
33995,W016075779,142658
33996,W016075780,1103734
33997,W016075781,151381|70374
33998,W016075782,14630723
33999,W016075783,3322925
34000,W016075787,15618007
34001,W016075788,15137316
34002,W016075789,135935
34003,W016075790,1103734
34004,W016075791,1747
34005,W016075792,142777
34006,W016075793,135935
34007,W016075794,123601|131237|14799077|2206598|2208221|2397017|3246369|3313287|3332050|3404534|3429050|6164588
34008,W016075796,136432|144813|148662|3206231|3343621|3372590|3783078
34009,W016075797,126995|1748
34010,W016075798,2207172|2898086|3385264
34011,W016075799,149890|70449
34012,W016075800,146820
34013,W016075801,70086|70356
34014,W016075802,14840979
34015,W016075803,10926588
34016,W016075804,14790221
34017,W016075805,14840979
34018,W016075807,2466042
34019,W016075808,3006093
34020,W016075809,134731
34021,W016075810,143170
34022,W016075811,3305305
34023,W016075812,70068
34024,W016075813,15140151
34025,W016075814,135385
34026,W016075815,135385
34027,W016075816,3397274
34028,W016075821,140249
34029,W016075822,140217
34030,W016075823,149045
34031,W016075824,14761982
34032,W016075825,14565281
34033,W016075826,143094|3310160
34034,W016075827,134263|134709
34035,W016075828,135506|135553
34036,W016075829,77029
34037,W016075830,3310564
34038,W016075831,3190332
34039,W016075832,135787
34040,W016075833,8982587
34041,W016075834,3313282
34042,W016075835,10759588|10778587|3238589
34043,W016075836,136168|136211|3365271
34044,W016075840,141377
34045,W016075841,136168
34046,W016075842,3244329|3299402|3420406|3782706|3807092
34047,W016075843,15514995
34048,W016075844,133392
34049,W016075845,15471974
34050,W016075846,3404507
34051,W016075849,88443
34052,W016075850,1103734|2165800|2852069|3242246
34053,W016075851,126995|2425040
34054,W016075852,2797101|70589
34055,W016075853,3185258
34056,W016075854,3322478
34057,W016075855,129397
34058,W016075856,15238140
34059,W016075860,3326658
34060,W016075861,1885797
34061,W016075863,3084118|3201484|3220433|3224340|3365004
34062,W016075864,1885797
34063,W016075865,128476|129225|1299765|2792107|639445
34064,W016075866,14663727
34065,W016075867,3320381
34066,W016075868,4265686
34067,W016075870,3189230
34068,W016075871,14199614
34069,W016075872,136323|136433|143594|149014|149020|149223|149283|231417
34070,W016075873,143048
34071,W016075874,3843080
34072,W016075875,150957
34073,W016075876,15635005
34074,W016075881,2206067|2206182|2208188
34075,W016075882,117350
34076,W016075883,2134800|952629
34077,W016075884,3340317
34078,W016075886,129513|14432765|3337488|647431
34079,W016075890,3312985|3404648
34080,W016075891,3372594
34081,W016075892,150642
34082,W016075893,3721649
34083,W016075897,3328654
34084,W016075898,135646
34085,W016075899,3185258
34086,W016075900,3185258
34087,W016075901,15361005
34088,W016075902,8653589
34089,W016075903,3365254
34090,W016075904,14710643
34091,W016075905,3216136
34092,W016075906,3806658
34093,W016075907,3868944
34094,W016075910,1175731|125741|126516|126567|126742|126791|126813|126995|127510|172052|183067|196092|205235|2425040|2797101|3166118|481381|70072
34095,W016075911,3179471
34096,W016075912,3179471
34097,W016075913,15620962
34098,W016075916,134160
34099,W016075917,136025
34100,W016075918,3435158
34101,W016075919,3395389
34102,W016075923,3185258
34103,W016075924,3185258
34104,W016075925,3328335
34105,W016075926,3060074
34106,W016075927,2208217
34107,W016075934,3418652
34108,W016075935,2243311
34109,W016075936,149674
34110,W016075937,3298512
34111,W016075939,14838967
34112,W016075940,148526|2150798|3117116|3771622
34113,W016075941,13989589|4257623
34114,W016075942,3190360
34115,W016075943,130736|3396487
34116,W016075944,3321725
34117,W016075945,3185258
34118,W016075946,2243311
34119,W016075947,3435201
34120,W016075948,3337943
34121,W016075949,4049590
34122,W016075950,14798874
34123,W016075952,14813602
34124,W016075953,8068587
34125,W016075954,1491790
34126,W016075955,1708
34127,W016075956,126378
34128,W016075957,135528
34129,W016075958,1103754
34130,W016075959,1645786
34131,W016075960,14459768|14695882|14787482
34132,W016075964,875631
34133,W016075965,149834
34134,W016075966,117350
34135,W016075967,1303759
34136,W016075968,3325022
34137,W016075969,3325022
34138,W016075970,3182262
34139,W016075971,2998069
34140,W016075972,4257621
34141,W016075973,14512161
34142,W016075974,3435201
